Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode
1021926,2020-02-26 22:34:25,376656886990758,fraud_Morissette PLC,shopping_pos,9.14,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",1985-12-03,12883b7e83963213d0bb0e049f84a110,1361918065,30.935607,-94.159893,0,
970657,2020-01-27 13:31:25,4642255475285942,"fraud_Haley, Jewess and Bechtelar",shopping_pos,3.52,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,9a61bacd8b93bb40a224f60a10a22e97,1359293485,39.079004,-110.428041,0,
528019,2019-08-15 17:32:54,3583093681934489,fraud_Stark-Koss,home,26.63,Hannah,Knight,F,0900 Beverly Landing,Louisville,KY,40209,38.1901,-85.7519,736284,"Education officer, museum",1961-09-13,116aff8bcb437ad47ec4aa5731b346ad,1345051974,37.713425,-85.018461,0,40040.0
898491,2019-12-26 13:48:49,4424338559877976,fraud_Erdman-Ebert,personal_care,9.83,Denise,Barnett,F,23220 Eaton Harbors,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,1957-11-12,07efb1e5fd74af14ed854c4127ad8a85,1356529729,40.65421,-82.872024,0,43314.0
209695,2019-04-17 02:37:53,4433091568498503,fraud_Jewess LLC,shopping_pos,2.81,Linda,Davis,F,493 Todd Views,Gaithersburg,MD,20882,39.2335,-77.1458,135332,Clinical biochemist,1936-03-28,831b875c9b92add600f755fd44598f54,1334630273,40.061786,-76.75057199999999,0,17345.0
165549,2019-03-29 00:18:39,4259996134423,"fraud_Bins, Balistreri and Beatty",shopping_pos,5.19,Julie,Johnson,F,9331 Robert Passage Suite 327,Hudson,KS,67545,38.1485,-98.6408,215,Probation officer,1968-11-22,09b6ef65167a61cd41da63b29181884a,1332980319,39.023095,-98.212426,0,67455.0
1205799,2020-05-19 00:12:15,3558652751678952,"fraud_Schaefer, McGlynn and Bosco",gas_transport,53.19,Teresa,Blankenship,F,6638 Lucero Mill Suite 952,Karnack,TX,75661,32.6205,-94.2,2807,Chiropodist,1931-01-26,c96b674946564f8806c32fcb1da74620,1368922335,32.738939,-94.804992,0,75645.0
946145,2020-01-13 08:47:58,4713464490314802,"fraud_Osinski, Ledner and Leuschke",grocery_pos,94.66,Wesley,Parker,M,7452 Browning Port,Mc Intosh,SD,57641,45.7084,-101.1546,295,"Designer, industrial/product",1981-01-26,86f42b5642f5c35f1c6cc888f6b6275a,1358066878,45.300193,-102.132326,0,
940597,2020-01-10 19:57:58,4512828414983801773,"fraud_Armstrong, Walter and Gottlieb",food_dining,4.0,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,c105855a66743bdf5d70886075a849de,1357847878,40.477825,-78.804963,0,15943.0
1027160,2020-03-01 21:10:21,4301028321766222513,fraud_Connelly-Carter,home,82.44,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,5b9db6fa26c55ca4eac528769fff3147,1362172221,41.154248,-80.352882,0,16142.0
430968,2019-07-12 13:32:28,6011381817520024,"fraud_McDermott, Osinski and Morar",home,17.59,Kristen,Allen,F,8619 Lisa Manors Apt. 871,Lagrange,WY,82221,41.6423,-104.1974,635,Product/process development scientist,1973-07-13,372179ded2123e0ac1d8d528ca1a8764,1342099948,41.877518,-104.685465,0,
878157,2019-12-21 23:36:29,4384910379661778,fraud_Renner Ltd,home,78.43,Michelle,Russell,F,55505 Christy Via,Hawley,MN,56549,46.9777,-96.4092,4508,Naval architect,1949-04-24,877252d03ebb12b4cd58b6c278449d97,1356132989,47.223145,-96.5703,0,56519.0
562038,2019-08-27 02:24:26,345933964507467,fraud_Mraz-Herzog,gas_transport,55.58,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,1985-03-19,31ee4f5d04ac076bc1139ee3699d219b,1346034266,39.334042,-74.44069,0,8401.0
669354,2019-10-12 17:52:08,213141712584544,fraud_Stoltenberg-Beatty,shopping_pos,12.81,Margaret,Curtis,F,742 Oneill Shore,Florence,MS,39073,32.153,-90.1217,19685,Fine artist,1984-12-24,9b539e28b3a2da7f66f78e8cb05987e7,1350064328,31.480792,-90.511821,0,39629.0
757545,2019-11-20 04:40:15,3598215285024754,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,205.64,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",1970-10-21,ac1c617c79bce5600b1c74b2a84cad78,1353386415,39.969031,-72.647777,0,
864481,2019-12-18 17:19:13,3576021480694169,fraud_Lockman Ltd,grocery_pos,68.79,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,2004-12-30,6494f7e429529b4954cc4cbe5a88b43d,1355851153,38.532251,-95.445825,0,66095.0
962469,2020-01-23 04:55:34,4355790796238264643,fraud_Bins-Rice,gas_transport,45.69,Tanner,Davis,M,2632 Stevens Light Apt. 213,Payson,IL,62360,39.8153,-91.2627,1656,Exhibition designer,1969-08-04,8cc5f4b7c0169cbe1e06c31e65cc8bab,1358916934,40.702263,-90.462561,0,61415.0
1124326,2020-04-13 08:26:21,213102873001603,"fraud_Kutch, Hermiston and Farrell",gas_transport,55.21,Joanne,Padilla,F,477 Alejandro Knolls Suite 828,Gardiner,OR,97441,43.7857,-124.1437,260,"Engineer, maintenance",1956-09-01,c124027cd308ac9ff3417a51ccb8ff8b,1365841581,43.521044,-125.139897,0,
612011,2019-09-16 19:16:08,4716561796955522,"fraud_Rohan, White and Aufderhar",misc_net,19.18,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,1972-05-04,0d36214ea2bafb0d91c671f5482fa7ba,1347822968,48.280731,-113.800517,0,
1274577,2020-06-13 16:54:07,3589289942931264,fraud_Bednar PLC,kids_pets,14.69,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",1972-03-05,2f851f849f3b927c67d45124a5306498,1371142447,43.332018,-98.172604,0,57330.0
328486,2019-06-05 19:43:15,376028110684021,"fraud_Feil, Hilpert and Koss",food_dining,56.02,Aaron,Murray,M,624 Hale Springs Apt. 572,Meadville,MO,64659,39.7795,-93.3014,964,Tourist information centre manager,1974-12-23,e05a4bdd9318b1b42e3a47278ed41c2d,1338925395,40.046448,-92.82401,0,63566.0
63042,2019-02-06 17:46:18,30328384440870,fraud_Medhurst Inc,home,50.77,Helen,Campbell,F,182 Sergio Summit Apt. 129,Browning,MO,64630,40.029,-93.1607,602,Cytogeneticist,1954-07-14,d3950ff0f1596f5872f4ba7f01ca75a7,1328550378,40.414782,-94.048848,0,64442.0
675675,2019-10-14 18:52:46,503874407318,fraud_Haag-Blanda,food_dining,2.69,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,1975-12-28,84a3a446942c709d2fca7aefbef2abac,1350240766,29.574734000000003,-98.925948,0,78056.0
662121,2019-10-09 01:48:36,180040027502291,fraud_Torp-Labadie,gas_transport,82.26,Mary,Schmidt,F,022 Moore Island,New York City,NY,10162,40.7699,-73.9511,1577385,Audiological scientist,1957-12-29,cc54ce05913b1dcb8679bde852ebfd07,1349747316,39.888058,-73.825048,0,
714101,2019-11-01 11:40:49,3567879740649740,"fraud_Connelly, Reichert and Fritsch",gas_transport,61.32,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",1958-08-14,2a356077f289440cf7e9bd5f4ac1c983,1351770049,45.055832,-76.681015,0,
511639,2019-08-10 04:45:08,4505383113689,fraud_Auer-Mosciski,grocery_pos,78.32,Alicia,Hawkins,F,507 John Overpass Suite 424,Harwood,MD,20776,38.8582,-76.6145,3289,Quantity surveyor,1933-03-15,6afbd4c79ea78a8a0355a1fa755b4620,1344573908,39.062909000000005,-76.778527,0,20724.0
1101829,2020-04-03 14:20:51,6011581063717667,fraud_Wilkinson LLC,personal_care,17.25,Jerry,Perkins,M,3867 Susan Corners Apt. 883,Brashear,MO,63533,40.1959,-92.4333,805,Private music teacher,1970-06-27,9531d5bb9db4ca3dc7e39cfc7cbf110b,1364998851,40.202779,-92.961094,0,63545.0
742053,2019-11-13 11:23:54,4474324669797121,fraud_Koelpin and Sons,misc_net,9.65,Matthew,Russell,M,168 Michael Coves Suite 343,June Lake,CA,93529,37.7773,-119.0825,633,Health service manager,1927-09-09,dd0c4065db917c383a385ae4b57fe5f5,1352805834,37.47874,-119.607606,0,93623.0
481079,2019-07-29 16:07:22,4653879239169997,fraud_Rutherford-Mertz,grocery_pos,60.92,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1999-06-06,74db8059e08ded7e505fa0956619885e,1343578042,36.334841,-86.227489,0,37031.0
577942,2019-09-01 23:15:31,3541160328600277,fraud_Lind-Buckridge,entertainment,58.84,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668,39.5723,-90.2379,1512,Commercial/residential surveyor,2003-05-07,3b62ac44f76f480272a352a569291510,1346541331,39.928888,-90.769329,0,62353.0
1250695,2020-06-04 22:50:29,6011367958204270,fraud_Kuhic LLC,shopping_net,151.99,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988-09-15,06e64cdd990e4318c65d2d7c6b1dc57c,1370386229,42.111785,-81.77105300000001,0,
896702,2019-12-25 23:59:06,6597888193422452,fraud_Larkin Ltd,kids_pets,6.09,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,1964-08-23,5a33965731031206f538ca520cf8a39c,1356479946,34.274309,-99.599108,0,79225.0
1014379,2020-02-22 19:22:39,30153452207526,fraud_Kub-Heaney,health_fitness,3.81,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,76834,31.8287,-99.427,5908,Radio producer,1962-04-05,4cf08a855baae489347702ef81f9c3a0,1361560959,31.180665,-98.914605,0,76871.0
1234326,2020-05-30 13:05:35,4988304376504,fraud_Stiedemann Ltd,food_dining,145.77,William,Thompson,M,977 Rita Grove Apt. 000,Rock Tavern,NY,12575,41.4575,-74.1659,2258,Building surveyor,1937-03-17,ea1982a5958e0105e3308983f3cbdc1a,1369919135,41.37574,-74.096413,0,10930.0
790434,2019-12-02 01:42:37,4430881574719618,fraud_Herman Inc,misc_pos,1.66,Alicia,Morales,F,4456 Dunn Roads,Meredith,CO,81642,39.3199,-106.6596,61,Public relations account executive,1939-11-04,7182d29c664523e42e5864a24a40eb68,1354412557,39.197867,-106.590101,0,81642.0
664564,2019-10-10 13:12:17,213153151785052,fraud_Jacobi Inc,health_fitness,67.01,Rebecca,Conley,F,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,1997-11-23,84ccc4d9b378f181234d2dc23d6d668b,1349874737,45.592048,-90.005496,0,54564.0
205436,2019-04-15 04:31:41,3592931352252641,fraud_Lesch Ltd,shopping_pos,6.01,Dylan,Garcia,M,923 Jordan Road,Afton,MN,55001,44.8696,-92.8234,2916,Barrister's clerk,1935-06-29,91dd62b88ace4112b94f1b34bbcce1f2,1334464301,44.6777,-91.93495,0,54737.0
1024198,2020-02-28 14:50:36,36721445180895,"fraud_Crist, Jakubowski and Littel",home,6.73,Cesar,Smith,M,901 Ariel Points,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,dc92435dc790bafcf9d3086937e323fc,1362063036,43.434909000000005,-75.231248,0,13301.0
975072,2020-01-30 15:24:42,4755696071492,"fraud_Windler, Goodwin and Kovacek",home,4.44,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,1985-06-20,b34be7a2a34534d22b636cf9462f40e0,1359559482,33.857291,-97.60085,0,76255.0
914124,2019-12-29 18:40:25,6011305591981276,fraud_Daugherty LLC,kids_pets,121.82,Daniel,Jones,M,290 Kathryn Fall,Huntsville,AL,35803,34.6205,-86.551,190178,"Engineer, automotive",1959-06-06,92c07c79e500db2951bda7461d545c29,1356806425,34.259234,-85.69568100000001,0,35959.0
893612,2019-12-25 01:46:39,4681601008538160,"fraud_Johnston, Nikolaus and Maggio",grocery_net,72.73,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.73100000000001,16183,Physiotherapist,1977-08-12,d02b109d53d318618b554d69481b2b4f,1356399999,39.473943,-80.905925,0,26149.0
1024854,2020-03-01 00:13:06,30263540414123,fraud_Gleason-Macejkovic,shopping_net,25.15,Erik,Patterson,M,162 Jessica Row Apt. 072,Hatch,UT,84735,37.7175,-112.4777,258,Geoscientist,1961-11-24,bb84362d1240ee5a7887f356dbd60f6b,1362096786,37.184549,-111.675015,0,
444416,2019-07-16 17:26:12,3575789281659026,fraud_Turner LLC,travel,6.84,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,6609fbbee7888628426d8433a14770fb,1342459572,37.887699,-94.490614,0,64778.0
102545,2019-03-01 02:29:37,4836998673805450,fraud_Bogisich Inc,grocery_pos,210.69,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,d6874285380bd9746a5eacbb7d7ec74f,1330568977,45.569384,-86.93168100000001,0,
708243,2019-10-28 23:30:02,4792627764422477317,fraud_Padberg-Sauer,home,17.66,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1978-10-01,81a155b9a90850bfb73a31360abf7c66,1351467002,38.633122,-95.670025,0,66451.0
1124895,2020-04-13 13:04:12,3518669219150142,"fraud_Yost, Schamberger and Windler",kids_pets,28.38,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.23299999999999,31394,Hospital doctor,1996-11-12,3ae4e4fe85411e4743fa729cbe8d52b8,1365858252,38.977608,-84.485918,0,41015.0
1242292,2020-06-01 20:35:15,2252055259910912,"fraud_Hermiston, Russel and Price",food_dining,54.71,Jason,Hernandez,M,220 Frank Gardens,Hewitt,WI,54441,44.6437,-90.1031,828,Arts development officer,1991-08-19,9d52c88f446b5fc3c57b39357228b7d7,1370118915,44.00627,-89.583674,0,54930.0
967025,2020-01-25 22:32:39,4469777115158234880,fraud_Williamson LLC,misc_pos,9.69,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,1980-11-22,cf8d414cfe4374b85f186e069accfe3a,1359153159,42.839104,-71.520252,0,3054.0
1030036,2020-03-02 20:00:06,3577596616955856,fraud_Bernier and Sons,kids_pets,119.23,David,Rogers,M,265 Mullen Park Apt. 307,Summerfield,NC,27358,36.2245,-79.8901,14075,"Buyer, industrial",1929-04-22,8dd54e7f99dae6401e74baa0d96f41c5,1362254406,36.284527,-78.98830699999999,0,27583.0
994055,2020-02-10 09:51:50,377234009633447,fraud_Hudson-Ratke,grocery_pos,132.03,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,1966-02-14,17e2218bd006a00657d4fab3bae34749,1360489910,38.900767,-77.286403,0,22181.0
475693,2019-07-28 07:28:44,4586260469584,fraud_Stamm-Witting,shopping_net,3.46,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,37068c224886a51cc3cc674af27a5b97,1343460524,39.850104,-94.754356,0,64505.0
907490,2019-12-28 16:39:18,4302475216404898,"fraud_Cronin, Kshlerin and Weber",health_fitness,57.17,Daniel,Cain,M,384 Newman Forks Apt. 370,Belmond,IA,50421,42.8511,-93.62,3032,Community pharmacist,1964-08-08,5e33b4a48d5c0c23e4462b8ea5103944,1356712758,42.095414,-94.598387,0,51459.0
438202,2019-07-14 17:48:49,567868110212,fraud_Grimes LLC,entertainment,161.25,Dawn,Tucker,F,789 Herring Manors,Houston,TX,77007,29.7736,-95.4034,2906700,"Copywriter, advertising",1984-12-16,ce1411398750d627fb3e183f2bf4f005,1342288129,30.589896000000003,-95.803908,0,77873.0
1269196,2020-06-11 08:41:21,30234966027947,fraud_Marks Inc,gas_transport,77.14,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,1978-01-22,a9971c7c6a5fc7e113950b96bbe0d154,1370940081,43.236995,-88.283839,0,53033.0
1160189,2020-04-28 16:38:18,4147608975828480,fraud_Champlin and Sons,home,3.08,Edward,Tapia,M,354 Gutierrez Gateway,Comfrey,MN,56019,44.1111,-94.9134,914,Health and safety adviser,1944-07-26,934698fc6d0f67c4e464c1c4ae96cd9a,1367167098,45.067152,-95.143038,0,56279.0
1275537,2020-06-14 01:24:50,3534330126107879,"fraud_Heller, Gutmann and Zieme",grocery_pos,89.39,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,117ff57f03499d626885220f21af93b4,1371173090,45.352313,-108.848621,0,59029.0
1267431,2020-06-10 11:47:29,3529597810116815,"fraud_Hayes, Marquardt and Dibbert",misc_net,2.46,Pamela,Curtis,F,8969 Fuentes Station Apt. 291,Mill Creek,PA,17060,40.4679,-77.8967,1334,Archaeologist,1986-12-17,0d9457975940ec7c08545d5031704879,1370864849,39.677338,-77.931652,0,21722.0
949883,2020-01-15 19:19:36,345389171551808,fraud_Bahringer Group,health_fitness,21.92,Justin,Fowler,M,5569 Phillips Neck Apt. 003,Coffeeville,MS,38922,33.9215,-89.6782,3451,Financial trader,1984-05-19,f8d8969e88b6dbfda1f8fa0e1c002f6c,1358277576,33.427195000000005,-90.671849,0,38751.0
865003,2019-12-18 20:25:18,3575540972310993,fraud_Doyle Ltd,grocery_pos,38.4,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.3396,-89.5736,4198,Curator,2001-06-22,fc619b97313ecc4cf24bcd8647485c87,1355862318,33.887719,-89.81937099999999,0,38953.0
554024,2019-08-24 23:29:28,502012776709,"fraud_Roberts, Daniel and Macejkovic",kids_pets,24.26,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945-09-20,b3a88a357baa6a5075ecd03a2a28af7b,1345850968,43.278451,-75.694148,0,13308.0
136825,2019-03-16 10:33:06,676173792455,fraud_Kuhn LLC,shopping_pos,2.29,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",1961-04-25,5acd777a35d947f5a12f23e7feaf844c,1331893986,33.458155,-119.423702,0,
1150424,2020-04-24 22:22:45,5580563567307107,"fraud_Runolfsdottir, Mueller and Hand",entertainment,73.51,Stanley,Dickson,M,078 Alex Fields,Smock,PA,15480,39.9961,-79.7678,1946,Charity fundraiser,1990-06-21,dbc6f58419baaa11d49a492b2ffe5b5c,1366842165,40.083262,-79.352869,0,15646.0
31924,2019-01-20 04:05:11,4471568287204,"fraud_Christiansen, Goyette and Schamberger",gas_transport,82.22,Dakota,Maldonado,M,369 Cochran Radial,Pelham,NC,27311,36.4899,-79.4736,3402,Insurance underwriter,1927-10-24,0fa9462d1b053a04bdb0ee17294cca10,1327032311,35.961296999999995,-79.806747,0,27313.0
746083,2019-11-15 16:35:22,4239436242473,"fraud_Terry, Johns and Bins",misc_pos,94.09,James,Leon,M,826 Benjamin Stravenue,Alexandria,VA,22311,38.832,-77.12,321490,"Scientist, biomedical",1991-10-04,5168962ca35868194d4e83d364ace356,1352997322,38.688713,-77.243544,0,22079.0
172718,2019-03-31 20:17:51,4777065439639721,fraud_Gottlieb Group,kids_pets,44.23,Peter,Caldwell,M,08966 Beltran Route Suite 905,Oaks,PA,19456,40.1334,-75.4536,737,Oceanographer,1987-04-24,12b3a5b68b47a8a0b06405a530a5c229,1333225071,39.713868,-74.820369,0,8089.0
1216137,2020-05-24 03:36:34,3545109339866548,fraud_Huels-Hahn,gas_transport,38.04,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,1999-03-05,57eb0ec133f74adbadc3a11b6e7331be,1369366594,34.055809,-89.703344,0,38922.0
339774,2019-06-09 18:25:30,213141712584544,fraud_Kutch-Wilderman,home,111.49,Margaret,Curtis,F,742 Oneill Shore,Florence,MS,39073,32.153,-90.1217,19685,Fine artist,1984-12-24,c6d94846d49d07fea9756b5cdc360d5a,1339266330,31.355006,-90.283708,0,39662.0
58616,2019-02-04 13:34:39,4178097073221156,fraud_Fahey Inc,kids_pets,61.96,Jill,Flores,F,639 Cruz Islands,Baroda,MI,49101,41.9488,-86.4913,3104,"Horticulturist, commercial",1981-03-29,589dbb54f0cb1209ddaec00a335a28b0,1328362479,42.489189,-87.347153,0,
269819,2019-05-13 13:16:54,4079773899158,fraud_Beier LLC,entertainment,88.65,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,1965-12-15,6ffecc54995f0bd867bc54a9b8533165,1336915014,45.569699,-116.550094,0,
946848,2020-01-13 15:46:47,4587657402165341815,"fraud_Eichmann, Hayes and Treutel",travel,9.4,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",2004-05-08,6d2fa63d3b681753accca7424aab36ce,1358092007,41.520098,-86.82215,0,46391.0
1095586,2020-03-31 09:35:43,3560797065840735,fraud_Doyle Ltd,grocery_pos,94.77,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,1989-12-17,06c95e685be811365f4dadf5fd3ac93b,1364722543,45.641098,-101.008708,0,
829659,2019-12-10 16:14:29,4348786085525522,"fraud_Effertz, Welch and Schowalter",entertainment,80.25,John,Nichols,M,862 Anderson Highway,Bryant,WI,54418,45.203,-88.9983,1080,Information systems manager,1979-01-08,5c213a5f5e2111c7f71fba6e06d66666,1355156069,44.658708,-88.614956,0,54929.0
515607,2019-08-11 08:33:58,4969856774088583,fraud_Sawayn PLC,shopping_pos,8.41,Jacqueline,Prince,F,27823 Andrew Underpass Suite 948,Metairie,LA,70003,29.9975,-90.2146,137067,Advertising account planner,1951-12-04,d5ae37fad1ff9b8c4aa83160a92c8844,1344674038,29.470273,-89.75300899999999,0,70083.0
502343,2019-08-05 22:31:00,676308307625,fraud_Jakubowski Inc,home,25.4,Donald,Evans,M,1287 Michael Roads,Washoe Valley,NV,89704,39.2669,-119.8174,4290,Animal nutritionist,1989-12-10,68dceb94f4ab3d8228a96774afd1fded,1344205860,39.842629,-120.003296,0,89508.0
799610,2019-12-04 03:12:56,30197398657930,fraud_Kuhic Inc,grocery_pos,233.12,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,1987-09-19,dee26e70a434104054ccfb40742cdb18,1354590776,35.512821,-79.203972,0,27330.0
1182868,2020-05-09 11:35:01,4265776278887457,fraud_Bogisich Inc,grocery_pos,112.66,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",1954-01-05,94617a373011eaac05f09040cb720d13,1368099301,34.878954,-92.002384,0,72023.0
915908,2019-12-30 00:05:00,371009169330125,"fraud_Swaniawski, Bahringer and Ledner",grocery_net,29.68,Randall,Burgess,M,393 Carroll Route Suite 197,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,2003-09-14,f4740bdb5d9d5e33f50936b71db9a4b3,1356825900,30.265665,-83.239683,0,
1256494,2020-06-07 09:15:18,3585052663373890,fraud_Turner and Sons,shopping_pos,9.67,Jeffery,Brown,M,296 Maria Street,West Eaton,NY,13484,42.8546,-75.6605,176,Science writer,1963-12-28,7220e6d439a454c1632fd64a70c5fa00,1370596518,43.607174,-76.270715,0,13145.0
569004,2019-08-30 11:07:58,2305336922781618,fraud_Halvorson Group,misc_pos,1.03,Jeffrey,Rice,M,21447 Powell Circle,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,c859f825d3ae4467d11247637c517569,1346324878,40.164362,-93.225394,0,64646.0
50641,2019-01-30 12:28:56,639046421587,"fraud_Hoppe, Harris and Bednar",entertainment,77.99,Dylan,Bonilla,M,2497 John Motorway Suite 922,Leetsdale,PA,15056,40.5662,-80.2099,1140,"Administrator, education",1986-06-20,d053f31a70d52340619a6c37b7f4b4c6,1327926536,40.311478,-79.57748199999999,0,15634.0
1156755,2020-04-27 14:46:23,4906628655840914250,fraud_Botsford Ltd,shopping_pos,1.46,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,02ac993beffd6d7a83ede6055fcfb441,1367073983,25.091263,-82.30259699999999,0,
460278,2019-07-22 10:02:34,349612764943496,fraud_Corwin-Collins,gas_transport,66.39,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",1984-06-04,3aebe0155a5b72b09b2513d00ee71081,1342951354,37.866297,-84.1089,0,40385.0
1055063,2020-03-14 02:45:53,4657269323674365,fraud_Sawayn PLC,shopping_pos,6.95,Alicia,Mitchell,F,125 Kristen Dale,Grand Ridge,FL,32442,30.7148,-85.021,3699,Art gallery manager,1948-09-07,7a2142f99d879e2d6cf9def233d0c5bf,1363229153,30.276099,-85.343308,0,32449.0
1035292,2020-03-05 00:02:24,4302480582202074,fraud_Volkman Ltd,misc_net,8.56,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,1995-05-25,34f90b6d7be4ab770935e4b240a6f7d6,1362441744,43.833843,-85.435629,0,49639.0
281234,2019-05-19 03:42:46,3502377050801561,fraud_Botsford Ltd,shopping_pos,8.18,Kathleen,Martin,F,659 Nicole Cove Suite 560,New Waverly,TX,77358,30.5354,-95.4532,4993,"Scientist, biomedical",1948-11-30,e2deb2d57c88c968ee5017be5c985210,1337398966,31.173018,-96.059228,0,75850.0
1019084,2020-02-24 19:28:31,4555104582813474,fraud_Terry Ltd,home,93.05,Chris,Daniel,M,025 White Fork Apt. 633,Rock Glen,PA,18246,40.954,-76.1747,143,Health and safety adviser,1982-02-19,12fdafd431350e80c78f84552b1b4b81,1361734111,41.693023,-76.574229,0,18832.0
313512,2019-05-31 20:32:29,3511378610369890,fraud_Rempel Inc,shopping_net,65.25,James,Cooper,M,663 Ramirez Trace Apt. 951,Huntsville,AL,35811,34.7789,-86.5438,190178,Television production assistant,1973-04-01,d319094ccd4eaafa03daee675962671a,1338496349,34.9956,-86.75837,0,35739.0
665080,2019-10-10 18:05:59,676369110710,fraud_Goyette-Gerhold,kids_pets,11.28,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",1974-12-28,8a37b7d2d321d15726e2866f1a5953fb,1349892359,42.811589,-83.375157,0,48348.0
